-299, 10.359, 8.028, 7.573
-298, 10.334, 8.011, 7.559
-297, 10.308, 7.993, 7.547
-296, 10.281, 7.975, 7.538
-295, 10.254, 7.957, 7.532
-294, 10.227, 7.941, 7.526
-293, 10.198, 7.924, 7.518
-292, 10.167, 7.906, 7.505
-291, 10.137, 7.886, 7.488
-290, 10.107, 7.863, 7.468
-289, 10.08, 7.839, 7.446
-288, 10.054, 7.811, 7.423
-287, 10.03, 7.783, 7.399
-286, 10.006, 7.754, 7.377
-285, 9.984, 7.727, 7.357
-284, 9.962, 7.702, 7.341
-283, 9.94, 7.679, 7.326
-282, 9.917, 7.658, 7.311
-281, 9.894, 7.637, 7.295
-280, 9.87, 7.617, 7.28
-279, 9.847, 7.597, 7.265
-278, 9.825, 7.578, 7.252
-277, 9.803, 7.559, 7.242
-276, 9.78, 7.541, 7.233
-275, 9.757, 7.526, 7.226
-274, 9.734, 7.512, 7.221
-273, 9.71, 7.499, 7.217
-272, 9.684, 7.485, 7.211
-271, 9.656, 7.47, 7.202
-270, 9.628, 7.453, 7.186
-269, 9.6, 7.433, 7.165
-268, 9.572, 7.41, 7.14
-267, 9.546, 7.384, 7.111
-266, 9.519, 7.357, 7.081
-265, 9.492, 7.33, 7.049
-264, 9.465, 7.304, 7.017
-263, 9.439, 7.278, 6.986
-262, 9.412, 7.251, 6.957
-261, 9.385, 7.223, 6.928
-260, 9.357, 7.194, 6.899
-259, 9.329, 7.164, 6.869
-258, 9.303, 7.132, 6.841
-257, 9.276, 7.099, 6.815
-256, 9.249, 7.065, 6.794
-255, 9.221, 7.032, 6.777
-254, 9.192, 7.0, 6.765
-253, 9.163, 6.969, 6.757
-252, 9.133, 6.941, 6.752
-251, 9.102, 6.913, 6.748
-250, 9.069, 6.887, 6.744
-249, 9.036, 6.861, 6.738
-248, 9.004, 6.836, 6.73
-247, 8.973, 6.812, 6.72
-246, 8.942, 6.786, 6.709
-245, 8.913, 6.762, 6.697
-244, 8.884, 6.738, 6.684
-243, 8.857, 6.715, 6.671
-242, 8.831, 6.693, 6.656
-241, 8.804, 6.67, 6.641
-240, 8.776, 6.647, 6.624
-239, 8.746, 6.623, 6.605
-238, 8.716, 6.599, 6.584
-237, 8.686, 6.574, 6.561
-236, 8.655, 6.55, 6.536
-235, 8.623, 6.527, 6.512
-234, 8.592, 6.507, 6.488
-233, 8.56, 6.492, 6.465
-232, 8.529, 6.48, 6.442
-231, 8.496, 6.47, 6.42
-230, 8.463, 6.462, 6.397
-229, 8.427, 6.454, 6.374
-228, 8.391, 6.446, 6.35
-227, 8.355, 6.438, 6.325
-226, 8.319, 6.429, 6.3
-225, 8.282, 6.42, 6.275
-224, 8.244, 6.411, 6.254
-223, 8.207, 6.403, 6.235
-222, 8.171, 6.397, 6.218
-221, 8.136, 6.389, 6.203
-220, 8.1, 6.38, 6.19
-219, 8.065, 6.369, 6.177
-218, 8.03, 6.355, 6.165
-217, 7.994, 6.338, 6.154
-216, 7.958, 6.318, 6.142
-215, 7.921, 6.296, 6.13
-214, 7.884, 6.272, 6.118
-213, 7.848, 6.248, 6.107
-212, 7.814, 6.225, 6.097
-211, 7.781, 6.202, 6.087
-210, 7.751, 6.18, 6.077
-209, 7.723, 6.158, 6.065
-208, 7.696, 6.137, 6.051
-207, 7.67, 6.116, 6.036
-206, 7.646, 6.095, 6.02
-205, 7.624, 6.075, 6.001
-204, 7.604, 6.055, 5.979
-203, 7.587, 6.036, 5.957
-202, 7.573, 6.017, 5.935
-201, 7.562, 6.0, 5.912
-200, 7.554, 5.982, 5.89
-199, 7.546, 5.963, 5.867
-198, 7.537, 5.942, 5.845
-197, 7.528, 5.92, 5.822
-196, 7.517, 5.896, 5.799
-195, 7.505, 5.87, 5.777
-194, 7.492, 5.842, 5.755
-193, 7.478, 5.814, 5.733
-192, 7.462, 5.785, 5.712
-191, 7.444, 5.757, 5.689
-190, 7.425, 5.73, 5.664
-189, 7.404, 5.702, 5.638
-188, 7.379, 5.675, 5.61
-187, 7.351, 5.649, 5.58
-186, 7.32, 5.623, 5.551
-185, 7.286, 5.598, 5.523
-184, 7.248, 5.573, 5.497
-183, 7.206, 5.549, 5.474
-182, 7.163, 5.526, 5.454
-181, 7.119, 5.506, 5.438
-180, 7.074, 5.489, 5.424
-179, 7.03, 5.473, 5.412
-178, 6.985, 5.458, 5.404
-177, 6.942, 5.443, 5.397
-176, 6.899, 5.43, 5.392
-175, 6.857, 5.417, 5.388
-174, 6.815, 5.404, 5.385
-173, 6.776, 5.391, 5.383
-172, 6.738, 5.38, 5.38
-171, 6.704, 5.369, 5.375
-170, 6.672, 5.359, 5.369
-169, 6.643, 5.348, 5.36
-168, 6.616, 5.335, 5.349
-167, 6.589, 5.318, 5.336
-166, 6.562, 5.299, 5.321
-165, 6.535, 5.276, 5.305
-164, 6.507, 5.251, 5.289
-163, 6.48, 5.224, 5.273
-162, 6.451, 5.194, 5.259
-161, 6.423, 5.164, 5.246
-160, 6.395, 5.133, 5.234
-159, 6.365, 5.101, 5.224
-158, 6.333, 5.069, 5.216
-157, 6.299, 5.037, 5.211
-156, 6.262, 5.006, 5.208
-155, 6.223, 4.977, 5.206
-154, 6.181, 4.949, 5.206
-153, 6.137, 4.922, 5.206
-152, 6.092, 4.897, 5.206
-151, 6.046, 4.874, 5.204
-150, 6.0, 4.851, 5.199
-149, 5.955, 4.83, 5.19
-148, 5.91, 4.81, 5.178
-147, 5.866, 4.791, 5.162
-146, 5.822, 4.772, 5.142
-145, 5.778, 4.753, 5.12
-144, 5.735, 4.734, 5.095
-143, 5.693, 4.715, 5.068
-142, 5.651, 4.696, 5.039
-141, 5.611, 4.676, 5.01
-140, 5.574, 4.656, 4.98
-139, 5.538, 4.636, 4.949
-138, 5.505, 4.615, 4.918
-137, 5.474, 4.594, 4.888
-136, 5.442, 4.572, 4.859
-135, 5.411, 4.551, 4.83
-134, 5.38, 4.53, 4.802
-133, 5.35, 4.509, 4.775
-132, 5.321, 4.49, 4.748
-131, 5.294, 4.472, 4.722
-130, 5.269, 4.455, 4.696
-129, 5.247, 4.44, 4.67
-128, 5.228, 4.424, 4.645
-127, 5.211, 4.408, 4.619
-126, 5.194, 4.392, 4.594
-125, 5.177, 4.374, 4.567
-124, 5.16, 4.356, 4.541
-123, 5.142, 4.337, 4.516
-122, 5.124, 4.318, 4.491
-121, 5.104, 4.298, 4.467
-120, 5.084, 4.278, 4.445
-119, 5.062, 4.257, 4.424
-118, 5.04, 4.235, 4.406
-117, 5.018, 4.212, 4.39
-116, 4.994, 4.187, 4.376
-115, 4.97, 4.163, 4.364
-114, 4.945, 4.138, 4.355
-113, 4.919, 4.114, 4.347
-112, 4.891, 4.091, 4.339
-111, 4.862, 4.069, 4.331
-110, 4.832, 4.049, 4.323
-109, 4.801, 4.031, 4.312
-108, 4.77, 4.015, 4.3
-107, 4.739, 4.001, 4.286
-106, 4.708, 3.989, 4.27
-105, 4.676, 3.98, 4.254
-104, 4.644, 3.973, 4.236
-103, 4.611, 3.967, 4.216
-102, 4.578, 3.962, 4.194
-101, 4.543, 3.957, 4.172
-100, 4.508, 3.952, 4.149
-99, 4.473, 3.946, 4.128
-98, 4.438, 3.939, 4.107
-97, 4.403, 3.932, 4.09
-96, 4.368, 3.925, 4.076
-95, 4.333, 3.918, 4.064
-94, 4.298, 3.91, 4.055
-93, 4.261, 3.902, 4.048
-92, 4.223, 3.893, 4.041
-91, 4.185, 3.882, 4.035
-90, 4.148, 3.871, 4.029
-89, 4.112, 3.858, 4.023
-88, 4.078, 3.844, 4.015
-87, 4.047, 3.828, 4.007
-86, 4.017, 3.811, 3.997
-85, 3.989, 3.792, 3.985
-84, 3.961, 3.772, 3.972
-83, 3.933, 3.749, 3.956
-82, 3.906, 3.725, 3.939
-81, 3.879, 3.7, 3.92
-80, 3.851, 3.673, 3.901
-79, 3.823, 3.645, 3.881
-78, 3.794, 3.616, 3.861
-77, 3.764, 3.586, 3.841
-76, 3.732, 3.555, 3.823
-75, 3.698, 3.523, 3.806
-74, 3.663, 3.49, 3.79
-73, 3.628, 3.458, 3.775
-72, 3.592, 3.426, 3.761
-71, 3.555, 3.394, 3.746
-70, 3.519, 3.363, 3.73
-69, 3.482, 3.333, 3.714
-68, 3.444, 3.303, 3.696
-67, 3.406, 3.273, 3.679
-66, 3.368, 3.245, 3.662
-65, 3.33, 3.218, 3.647
-64, 3.293, 3.193, 3.634
-63, 3.255, 3.17, 3.622
-62, 3.218, 3.148, 3.609
-61, 3.181, 3.128, 3.596
-60, 3.145, 3.108, 3.581
-59, 3.111, 3.088, 3.566
-58, 3.077, 3.066, 3.549
-57, 3.045, 3.042, 3.533
-56, 3.013, 3.018, 3.518
-55, 2.983, 2.995, 3.505
-54, 2.954, 2.973, 3.494
-53, 2.926, 2.953, 3.484
-52, 2.899, 2.936, 3.474
-51, 2.874, 2.92, 3.464
-50, 2.849, 2.906, 3.453
-49, 2.824, 2.893, 3.44
-48, 2.797, 2.881, 3.426
-47, 2.768, 2.869, 3.411
-46, 2.738, 2.859, 3.395
-45, 2.704, 2.851, 3.379
-44, 2.669, 2.845, 3.364
