-299, 11.236, 8.411, 9.165
-298, 11.227, 8.373, 9.139
-297, 11.217, 8.338, 9.11
-296, 11.205, 8.307, 9.077
-295, 11.192, 8.28, 9.042
-294, 11.178, 8.258, 9.004
-293, 11.163, 8.238, 8.966
-292, 11.146, 8.221, 8.931
-291, 11.126, 8.204, 8.899
-290, 11.103, 8.188, 8.868
-289, 11.077, 8.172, 8.836
-288, 11.048, 8.155, 8.803
-287, 11.017, 8.137, 8.769
-286, 10.985, 8.121, 8.734
-285, 10.953, 8.105, 8.697
-284, 10.922, 8.088, 8.66
-283, 10.894, 8.071, 8.622
-282, 10.866, 8.051, 8.586
-281, 10.839, 8.03, 8.553
-280, 10.811, 8.008, 8.523
-279, 10.78, 7.985, 8.496
-278, 10.748, 7.963, 8.471
-277, 10.713, 7.942, 8.447
-276, 10.676, 7.923, 8.426
-275, 10.638, 7.906, 8.407
-274, 10.6, 7.891, 8.389
-273, 10.562, 7.876, 8.374
-272, 10.525, 7.86, 8.361
-271, 10.487, 7.843, 8.351
-270, 10.45, 7.824, 8.344
-269, 10.411, 7.803, 8.341
-268, 10.373, 7.779, 8.339
-267, 10.335, 7.754, 8.337
-266, 10.298, 7.727, 8.333
-265, 10.265, 7.7, 8.327
-264, 10.238, 7.672, 8.319
-263, 10.215, 7.644, 8.306
-262, 10.198, 7.615, 8.29
-261, 10.186, 7.585, 8.272
-260, 10.176, 7.554, 8.252
-259, 10.167, 7.524, 8.233
-258, 10.157, 7.493, 8.214
-257, 10.148, 7.463, 8.195
-256, 10.136, 7.433, 8.173
-255, 10.124, 7.405, 8.148
-254, 10.11, 7.381, 8.122
-253, 10.095, 7.361, 8.092
-252, 10.079, 7.345, 8.06
-251, 10.059, 7.332, 8.027
-250, 10.036, 7.322, 7.993
-249, 10.007, 7.314, 7.961
-248, 9.974, 7.308, 7.934
-247, 9.935, 7.302, 7.909
-246, 9.891, 7.296, 7.884
-245, 9.844, 7.291, 7.858
-244, 9.796, 7.286, 7.83
-243, 9.747, 7.28, 7.799
-242, 9.698, 7.271, 7.766
-241, 9.652, 7.26, 7.731
-240, 9.606, 7.245, 7.693
-239, 9.562, 7.226, 7.655
-238, 9.518, 7.204, 7.619
-237, 9.474, 7.178, 7.587
-236, 9.43, 7.151, 7.559
-235, 9.388, 7.123, 7.533
-234, 9.349, 7.095, 7.509
-233, 9.314, 7.067, 7.488
-232, 9.283, 7.038, 7.469
-231, 9.257, 7.008, 7.451
-230, 9.233, 6.977, 7.434
-229, 9.211, 6.944, 7.418
-228, 9.189, 6.91, 7.403
-227, 9.165, 6.875, 7.391
-226, 9.141, 6.839, 7.381
-225, 9.115, 6.804, 7.372
-224, 9.089, 6.768, 7.359
-223, 9.064, 6.734, 7.343
-222, 9.04, 6.701, 7.323
-221, 9.016, 6.67, 7.297
-220, 8.992, 6.639, 7.266
-219, 8.967, 6.608, 7.231
-218, 8.94, 6.578, 7.191
-217, 8.911, 6.549, 7.15
-216, 8.88, 6.52, 7.108
-215, 8.846, 6.493, 7.066
-214, 8.812, 6.466, 7.024
-213, 8.779, 6.443, 6.982
-212, 8.745, 6.422, 6.941
-211, 8.712, 6.403, 6.901
-210, 8.679, 6.387, 6.863
-209, 8.644, 6.372, 6.827
-208, 8.608, 6.358, 6.795
-207, 8.569, 6.346, 6.768
-206, 8.528, 6.335, 6.745
-205, 8.484, 6.326, 6.728
-204, 8.439, 6.318, 6.716
-203, 8.395, 6.313, 6.707
-202, 8.352, 6.308, 6.699
-201, 8.312, 6.305, 6.693
-200, 8.274, 6.302, 6.685
-199, 8.237, 6.297, 6.677
-198, 8.202, 6.291, 6.667
-197, 8.167, 6.283, 6.655
-196, 8.132, 6.273, 6.641
-195, 8.098, 6.261, 6.627
-194, 8.065, 6.247, 6.612
-193, 8.033, 6.23, 6.595
-192, 8.003, 6.212, 6.576
-191, 7.975, 6.191, 6.556
-190, 7.95, 6.168, 6.535
-189, 7.925, 6.143, 6.512
-188, 7.9, 6.115, 6.489
-187, 7.874, 6.085, 6.467
-186, 7.847, 6.053, 6.445
-185, 7.818, 6.021, 6.424
-184, 7.788, 5.989, 6.403
-183, 7.758, 5.957, 6.382
-182, 7.729, 5.926, 6.36
-181, 7.7, 5.898, 6.336
-180, 7.672, 5.872, 6.31
-179, 7.644, 5.849, 6.282
-178, 7.617, 5.829, 6.252
-177, 7.588, 5.811, 6.221
-176, 7.558, 5.796, 6.19
-175, 7.527, 5.783, 6.159
-174, 7.496, 5.772, 6.129
-173, 7.467, 5.762, 6.1
-172, 7.441, 5.752, 6.071
-171, 7.418, 5.743, 6.042
-170, 7.398, 5.733, 6.014
-169, 7.38, 5.722, 5.985
-168, 7.364, 5.709, 5.958
-167, 7.349, 5.693, 5.931
-166, 7.332, 5.675, 5.906
-165, 7.313, 5.655, 5.884
-164, 7.293, 5.633, 5.862
-163, 7.272, 5.61, 5.843
-162, 7.252, 5.586, 5.825
-161, 7.233, 5.561, 5.807
-160, 7.214, 5.536, 5.79
-159, 7.196, 5.51, 5.772
-158, 7.177, 5.483, 5.754
-157, 7.157, 5.456, 5.736
-156, 7.134, 5.428, 5.716
-155, 7.109, 5.4, 5.695
-154, 7.081, 5.373, 5.674
-153, 7.052, 5.346, 5.651
-152, 7.02, 5.321, 5.628
-151, 6.987, 5.298, 5.603
-150, 6.954, 5.275, 5.577
